"Call ID","Date/Time (earliest)","Duration","Initial Direction","Total Segments","Inbound","Outbound","Intra-PBX"
"0092c828-a8d5-495c-834c-ca19b34f3281","10/02/2025 03:28:50 PM","00:00:06","outbound",1,0,1,0
"2331e99e-5f46-48b3-9b74-040cf9fe3411","10/02/2025 03:27:17 PM","00:15:37","inbound",1,1,0,0
"d33718df-d797-4a98-b689-1eacdecf3e18","10/02/2025 03:25:56 PM","00:00:04","outbound",1,0,1,0
"f10aa739-c5eb-475b-bb20-82990caabc09","10/02/2025 03:23:57 PM","00:00:03","outbound",1,0,1,0
"4fd19f60-eb42-4b2c-9afe-89b988cf0c18","10/02/2025 03:23:27 PM","00:00:02","inbound",1,1,0,0
"f38389ba-ead1-4ba3-8604-cf508ec72e14","10/02/2025 03:21:38 PM","00:00:03","outbound",1,0,1,0
"bc9064b2-6db0-4b89-8ae9-398a0016adf0","10/02/2025 03:19:56 PM","00:00:04","outbound",1,0,1,0
"406d1a19-3a48-4c4d-b80d-3d72d34e8903","10/02/2025 03:18:10 PM","00:03:00","inbound",3,3,0,0
"e9526cde-4a2e-4fb2-8af9-bbebb0bd6bcc","10/02/2025 03:17:29 PM","00:00:07","outbound",1,0,1,0
"ed63ef06-3913-448c-8192-483193a9e452","10/02/2025 03:13:28 PM","00:01:41","outbound",1,0,1,0
"e88389f6-dbe3-4963-9a6e-6da2369603db","10/02/2025 03:11:15 PM","00:00:05","outbound",1,0,1,0
"80661c16-7105-498f-b0ef-5bb0d5f26848","10/02/2025 03:08:44 PM","00:00:03","outbound",1,0,1,0
"0fcad587-455b-4a31-935a-b1e9f6f97e09","10/02/2025 03:07:57 PM","00:00:07","outbound",1,0,1,0
"518c8c7b-5583-4515-a80e-8e58ac731a4d","10/02/2025 03:06:41 PM","00:00:16","outbound",1,0,1,0
"add6b014-d230-47e4-88e5-d520127a37da","10/02/2025 03:06:04 PM","00:01:31","inbound",3,3,0,0
"e474023a-b8ba-4e70-a13c-abaa8b664c74","10/02/2025 03:04:02 PM","00:00:08","outbound",1,0,1,0
"ce41400a-1c91-4e4c-a69c-fbe47f9ca8f3","10/02/2025 02:56:46 PM","00:00:22","outbound",1,0,1,0
"fb58723d-3a26-495b-8d56-4a9ac9746f5e","10/02/2025 02:54:40 PM","00:01:08","intrapbx",1,0,0,1
"82b0f6fe-ecc6-46b0-8f1a-723e0ac36428","10/02/2025 02:47:05 PM","00:00:07","inbound",2,2,0,0
"bd3344ab-f6bf-4850-87a8-71585c264db6","10/02/2025 02:46:44 PM","00:00:19","inbound",2,2,0,0
"6aff4546-d516-4d6b-ac43-1b50b5d422a6","10/02/2025 02:46:16 PM","00:00:00","inbound",1,1,0,0
"9aa44fd3-ca04-4b03-89c1-cea737004819","10/02/2025 02:45:55 PM","00:00:03","outbound",1,0,1,0
"f578730e-d89d-432b-9ae6-4fe164bae150","10/02/2025 02:44:49 PM","00:07:23","outbound",1,0,1,0
"aafc10a3-caa9-46e8-8c1c-22fb563007f8","10/02/2025 02:44:24 PM","00:05:59","outbound",1,0,1,0
"0460621b-6c4b-4ca1-89ed-cf0a81a2f0d4","10/02/2025 02:43:48 PM","00:01:24","outbound",1,0,1,0
"5382681e-9d56-46aa-9b54-d2c498df918e","10/02/2025 02:43:27 PM","00:00:05","intrapbx",1,0,0,1
"4d59dd7d-a2b4-4f34-8192-830eb166a1bd","10/02/2025 02:41:08 PM","00:03:38","intrapbx",1,0,0,1
"029e23a4-eedd-469c-954e-d9341ff1e68f","10/02/2025 02:38:58 PM","00:00:05","outbound",1,0,1,0
"6f4cee58-b6df-40fe-89fc-cd305602e3b2","10/02/2025 02:35:11 PM","00:02:15","outbound",1,0,1,0
"23930b7a-e06e-4606-a56e-bd58db3ea866","10/02/2025 02:33:03 PM","00:12:09","inbound",3,3,0,0
"18479e6a-7832-435c-b256-9ec4c591feb3","10/02/2025 02:32:41 PM","00:12:38","outbound",1,0,1,0
"ce1a1712-9584-420d-9cd4-7b72601cd195","10/02/2025 02:30:40 PM","00:01:18","inbound",3,3,0,0
"7c871cd9-f143-462c-8c3f-828673eddfa3","10/02/2025 02:30:40 PM","00:16:44","outbound",1,0,1,0
"6f9f30e9-cbb1-46d4-9226-6fdcc80b0300","10/02/2025 02:29:56 PM","00:01:01","inbound",3,3,0,0
"f63926be-1b7b-4799-bce1-da8febefac14","10/02/2025 02:26:25 PM","00:07:40","intrapbx",1,0,0,1
"14fc4c6e-d2e6-4f5f-ba2d-10132bc36323","10/02/2025 02:22:33 PM","00:00:08","inbound",1,1,0,0
"55ce046d-a4ee-4e1b-96d6-ccb14ea8802e","10/02/2025 02:20:43 PM","00:05:23","outbound",1,0,1,0
"840bea38-0e60-4085-ae66-d817085791d3","10/02/2025 02:20:01 PM","00:00:17","inbound",1,1,0,0
"f4374c0c-c0cd-4c93-9fd6-95f3051ec62f","10/02/2025 02:18:25 PM","00:00:06","outbound",1,0,1,0
"f5060c69-e6f5-47fb-afaf-efa4e1db2bd8","10/02/2025 02:17:49 PM","00:02:10","inbound",3,3,0,0
"a7c3f5db-85a9-4291-b038-d270da4a955e","10/02/2025 02:16:17 PM","00:05:40","inbound",3,3,0,0
"389445f4-fa2a-4ace-a515-6dc84b8fd4bd","10/02/2025 02:16:05 PM","00:00:04","outbound",1,0,1,0
"2d63bc14-655f-4b0c-8410-060cc81f7ca3","10/02/2025 02:13:56 PM","00:01:25","inbound",1,1,0,0
"08160f7d-863b-4484-a792-b67adfdd1da7","10/02/2025 02:13:05 PM","00:00:11","inbound",1,1,0,0
"7108143a-f990-48ea-bbc9-e86956fc19af","10/02/2025 02:12:29 PM","00:00:05","outbound",1,0,1,0
"71772551-b0cd-4eb0-9e8d-03801408c2c5","10/02/2025 02:11:56 PM","00:12:20","outbound",1,0,1,0
"e2cf1b06-84c7-41f9-9bf0-6357585d1928","10/02/2025 02:10:52 PM","00:00:23","outbound",1,0,1,0
"369f0be5-8822-4cc4-8eca-6eb52aacac3d","10/02/2025 02:09:13 PM","00:15:32","inbound",3,3,0,0
"1ad4119e-bca4-4acc-a321-69b1155be11f","10/02/2025 02:08:49 PM","00:00:24","outbound",1,0,1,0
"e4c69233-ad63-44c0-b4a8-6a881437a36e","10/02/2025 02:07:18 PM","00:00:07","outbound",1,0,1,0
"6a198265-235c-42e1-a527-ed81c4b485ff","10/02/2025 02:06:02 PM","00:00:35","outbound",1,0,1,0
"4ae79c1c-ad3f-4e23-9629-7ce14f61a975","10/02/2025 02:05:38 PM","00:00:13","outbound",1,0,1,0
"a26056f8-aa6d-49c2-a9e7-c40eea6f625f","10/02/2025 02:05:20 PM","00:00:11","outbound",1,0,1,0
"761cd8e3-6ad6-4279-900c-b043b850de6d","10/02/2025 02:05:10 PM","00:00:43","outbound",1,0,1,0
"92793385-d580-4897-af76-8486c6f9add2","10/02/2025 02:04:38 PM","00:00:09","outbound",1,0,1,0
"bf64945b-e2fb-405e-b971-8f124e3b1df9","10/02/2025 02:04:01 PM","00:00:05","outbound",1,0,1,0
"23f5d530-fc19-4d79-8521-9cff402f3b1e","10/02/2025 02:03:03 PM","00:00:36","outbound",1,0,1,0
"30eadd11-34e2-49ba-9a99-8656d83a1c1d","10/02/2025 02:02:04 PM","00:00:05","outbound",1,0,1,0
"73bda2f2-7f83-4cd0-a806-f87e13a95ea4","10/02/2025 02:01:51 PM","00:00:15","outbound",1,0,1,0
"e9ab54b3-fa12-4ef2-abcd-3aeb80b7afab","10/02/2025 02:01:28 PM","00:04:18","outbound",1,0,1,0
"6b0707d5-3ebc-4709-a513-955cb4be1af5","10/02/2025 02:00:13 PM","00:00:54","outbound",1,0,1,0
"7af4da71-5d6c-43a0-9e7d-e8870122e329","10/02/2025 02:00:11 PM","00:00:25","outbound",1,0,1,0
"b10be233-7e91-44e7-b451-0cc084a201ee","10/02/2025 01:59:49 PM","00:00:11","outbound",1,0,1,0
"8a59a45a-a271-47cc-941d-ce39928ab971","10/02/2025 01:58:49 PM","00:00:07","outbound",1,0,1,0
"1366e8b3-a4d7-4aec-9020-e60e1eb7e78e","10/02/2025 01:58:21 PM","00:00:45","inbound",3,3,0,0
"fc9dd6ba-62d9-4111-bc61-18024b24fd53","10/02/2025 01:58:17 PM","00:00:52","outbound",1,0,1,0
"7d15b8be-959d-4d14-919a-130739dbb9ab","10/02/2025 01:57:31 PM","00:00:04","outbound",1,0,1,0
"b0d85b7a-d9d1-419f-aa46-938d3d82c7ad","10/02/2025 01:56:39 PM","00:06:32","inbound",3,3,0,0
"87437a5e-1855-4692-a825-772c5f8d957c","10/02/2025 01:56:38 PM","00:03:51","inbound",3,3,0,0
"94d64242-9b42-4e25-b236-1719a0d1ded5","10/02/2025 01:55:55 PM","00:00:05","outbound",1,0,1,0
"955a6731-c323-4ac5-91c3-2d6a4dcf99b2","10/02/2025 01:54:43 PM","00:01:25","outbound",1,0,1,0
"87543f86-fdf4-4f22-81da-bb8716eebda3","10/02/2025 01:54:03 PM","00:00:13","inbound",1,1,0,0
"4718646c-88a4-4534-8c1f-9c775300b7e3","10/02/2025 01:53:35 PM","00:00:13","outbound",1,0,1,0
"6f7cc7d9-69e3-48c6-89f2-da2efa14fdda","10/02/2025 01:51:47 PM","00:01:48","outbound",1,0,1,0
"dbd7e506-8f3d-4bd7-8950-591acaad010e","10/02/2025 01:51:39 PM","00:00:29","inbound",1,1,0,0
"747a9f07-f4b2-4caf-83f3-e6dc9152211e","10/02/2025 01:48:31 PM","00:02:25","outbound",1,0,1,0
"6983d21e-3024-4f0f-8add-6dfdad0a43c4","10/02/2025 01:47:41 PM","00:04:23","outbound",1,0,1,0
"35027a88-fd5d-446a-9180-a3d16eca33b0","10/02/2025 01:46:31 PM","00:01:17","outbound",1,0,1,0
"7ab31411-df01-4b25-9e66-a822b552719c","10/02/2025 01:45:15 PM","00:00:38","inbound",3,3,0,0
"8004ade8-20a1-481a-8a1f-670ffcd8554a","10/02/2025 01:40:58 PM","00:06:32","intrapbx",1,0,0,1
"57ce2884-c78f-43e1-99ce-eab4fa607f63","10/02/2025 01:37:51 PM","00:07:21","outbound",1,0,1,0
"cf700847-04b7-4060-97ef-5754fef93cf6","10/02/2025 01:36:08 PM","00:01:45","inbound",1,1,0,0
"24197dfc-e17c-47e0-81a8-867770c31f55","10/02/2025 01:33:38 PM","00:00:30","inbound",1,1,0,0
"6309d37c-6d71-4055-9793-f0ea9a38c8ff","10/02/2025 01:30:33 PM","00:00:00","inbound",1,1,0,0
"03878ae6-cecb-4a4b-8de9-16153a6b68f8","10/02/2025 01:28:40 PM","00:01:51","inbound",2,2,0,0
"3ae2838d-310b-4cbf-befb-429092d2fa98","10/02/2025 01:15:44 PM","00:00:21","inbound",2,2,0,0
"7dffd3d5-dbde-4564-9caf-c1152fd7ca59","10/02/2025 01:10:41 PM","00:00:30","inbound",1,1,0,0
"842f3402-6472-4b73-873e-9ba39b53bbfb","10/02/2025 01:10:25 PM","00:01:16","outbound",1,0,1,0
"e1cb55de-db68-4734-96d4-01d47bfab1d7","10/02/2025 01:10:04 PM","00:00:10","outbound",1,0,1,0
"ac119bab-061f-4988-88bd-00d611e761cc","10/02/2025 01:09:34 PM","00:00:08","outbound",1,0,1,0
"43be91ec-5f55-4526-a5da-bbf6ccc29e2d","10/02/2025 01:09:26 PM","00:00:56","inbound",3,3,0,0
"81671f9e-e794-4563-9876-bcc858fc4dd7","10/02/2025 01:08:54 PM","00:00:09","outbound",1,0,1,0
"3773580f-d8ff-4c65-8650-da7714c65161","10/02/2025 01:07:59 PM","00:00:05","outbound",1,0,1,0
"98855b54-e59d-40a1-a921-459967068e4f","10/02/2025 01:07:49 PM","00:00:31","outbound",1,0,1,0
"d911f260-a8ee-40ae-9410-0860a545f6e9","10/02/2025 01:07:15 PM","00:00:14","outbound",1,0,1,0
"68e94a61-79b6-4a15-81c2-b21072e980f5","10/02/2025 01:05:53 PM","00:00:28","outbound",1,0,1,0
"a8abb8b7-edcd-4e7e-9770-bcbc7277d6cb","10/02/2025 01:04:45 PM","00:00:45","outbound",1,0,1,0
"c00cfc68-48ea-483a-b2b0-4f3f03e8e451","10/02/2025 01:04:43 PM","00:00:07","inbound",1,1,0,0
"4051bc2d-a594-4e4b-a5ec-09b7d22ca68d","10/02/2025 01:04:01 PM","00:00:31","outbound",1,0,1,0
"7562bb0d-8810-42e4-b5c9-4c630ae73195","10/02/2025 01:03:08 PM","00:00:20","outbound",1,0,1,0
"97849420-8fe5-4c0b-afc2-384b17e980d0","10/02/2025 01:02:34 PM","00:00:30","outbound",1,0,1,0
"27e0bb77-9887-4250-88fa-cbc1fbfae666","10/02/2025 01:01:58 PM","00:00:20","outbound",1,0,1,0
"110dc2d1-2af5-4c87-86cd-6ecd08fea691","10/02/2025 01:01:07 PM","00:05:55","inbound",5,5,0,0
"779c43da-15c0-413c-a9be-66bd0891c01d","10/02/2025 01:00:40 PM","00:01:07","outbound",1,0,1,0
"186d6ffd-dd3a-448f-93d9-cc563352b88b","10/02/2025 01:00:10 PM","00:00:09","outbound",1,0,1,0
"8ed1a720-6b25-4d6c-b49e-74844c5920af","10/02/2025 12:58:04 PM","00:00:11","outbound",1,0,1,0
"b9253a56-210f-4a21-9b1d-42bb57a98b2b","10/02/2025 12:57:26 PM","00:03:01","outbound",1,0,1,0
"435e773c-dde3-4578-ba59-dbc1f7050549","10/02/2025 12:57:16 PM","00:00:12","outbound",1,0,1,0
"95a3f5eb-ba51-4c58-8fda-2f561faeaa69","10/02/2025 12:56:29 PM","00:00:05","outbound",1,0,1,0
"d52203b9-ca31-47b7-8afb-d7d463b9e01f","10/02/2025 12:55:44 PM","00:00:10","outbound",1,0,1,0
"c5b668af-ef68-4479-9f7f-4bbcc2d705f8","10/02/2025 12:54:32 PM","00:00:10","outbound",1,0,1,0
"ce048e3c-9673-4de1-963d-91704893dd3d","10/02/2025 12:54:09 PM","00:00:06","outbound",1,0,1,0
"ccb84b7c-30de-41e7-82c3-c8aa639e79e5","10/02/2025 12:53:39 PM","00:00:19","inbound",2,1,1,0
"28ccf0eb-cac9-4a2f-bf31-48292c1db273","10/02/2025 12:53:22 PM","00:00:08","outbound",1,0,1,0
"afe34155-269f-4f7f-a134-e5500f5897a0","10/02/2025 12:52:10 PM","00:00:30","outbound",1,0,1,0
"698afa02-33de-4977-bb08-d8da72ec5b1e","10/02/2025 12:51:16 PM","00:00:43","outbound",1,0,1,0
"69a527c1-6406-462e-a390-154ce9e8055a","10/02/2025 12:50:16 PM","00:00:45","outbound",1,0,1,0
"078a6cab-0934-4ef3-aac7-e2dc744fab18","10/02/2025 12:49:41 PM","00:00:11","outbound",1,0,1,0
"955bd897-283b-46be-a5d9-150796f828e5","10/02/2025 12:49:24 PM","00:00:08","outbound",1,0,1,0
"72ab30f3-8df2-48d7-8a34-699914fa1fe4","10/02/2025 12:49:03 PM","00:01:53","inbound",3,3,0,0
"422ecca1-13a1-41f3-b0b7-e2b679ee4807","10/02/2025 12:48:57 PM","00:00:11","outbound",1,0,1,0
"5002768d-5a09-4ab9-a207-92cacf863105","10/02/2025 12:47:46 PM","00:00:02","outbound",1,0,1,0
"e2511741-93cc-4c1c-a576-1ac7281f3c7a","10/02/2025 12:46:30 PM","00:00:39","outbound",1,0,1,0
"d3507e88-7783-45f7-99f9-bdc280ad4ef5","10/02/2025 12:46:13 PM","00:00:09","outbound",1,0,1,0
"c719da08-4d3b-42fd-9275-103505a2dad4","10/02/2025 12:45:23 PM","00:00:36","outbound",1,0,1,0
"12e6689f-dcee-4986-b6a7-e0f19ee77587","10/02/2025 12:45:01 PM","00:00:07","outbound",1,0,1,0
"b42367d4-375a-4a40-8067-3cdb9b9ea3fa","10/02/2025 12:44:46 PM","00:01:01","inbound",1,1,0,0
"4a187fa2-983a-47b6-9efd-1a56a8ddf8f2","10/02/2025 12:43:58 PM","00:00:22","outbound",1,0,1,0
"89ad13b0-36a4-4d63-83aa-28201182c225","10/02/2025 12:19:30 PM","00:09:45","outbound",1,0,1,0
"39edf45e-70e2-4a0f-a8ae-12c77c5ef2bf","10/02/2025 12:17:42 PM","00:00:02","intrapbx",1,0,0,1
"8c062804-f8b3-4f91-a758-b63d37965d8f","10/02/2025 12:17:31 PM","00:00:01","intrapbx",1,0,0,1
"f907b19a-00ac-42f5-ba29-b0bb68eeffec","10/02/2025 12:16:38 PM","00:01:16","inbound",5,5,0,0
"f488e0ba-f1c3-4b1d-99e7-38b052134a39","10/02/2025 12:11:49 PM","00:02:23","inbound",6,6,0,0
"c575839c-3725-4759-807e-5dcb6bec20b1","10/02/2025 12:11:29 PM","00:01:15","outbound",1,0,1,0
"b2f322bf-e016-4227-a942-2fa19d357563","10/02/2025 12:11:03 PM","00:00:40","inbound",1,1,0,0
"635e2ade-e20b-4bd5-85e7-ebdb4631fc6d","10/02/2025 12:09:05 PM","00:16:56","inbound",3,3,0,0
"50a8a44e-68eb-419b-ae06-485ef94988e8","10/02/2025 12:08:26 PM","00:09:14","outbound",1,0,1,0
"04aa0c78-c81d-46c6-a26d-bd80bc412c9a","10/02/2025 12:08:12 PM","00:00:50","inbound",3,3,0,0
"18f70de8-f5e9-4afa-a414-3c5f174114f3","10/02/2025 12:07:04 PM","00:12:03","inbound",6,6,0,0
"8433f863-da99-487c-b91e-afe4837b8702","10/02/2025 12:06:46 PM","00:03:00","outbound",1,0,1,0
"2099a77a-bb82-4cb8-9085-b100382e117e","10/02/2025 12:05:31 PM","00:29:31","inbound",1,1,0,0
"f9b09f55-c500-4aa3-bb81-b3a1d71e65cd","10/02/2025 12:01:56 PM","00:06:08","inbound",4,4,0,0
"0358be51-3e14-40ac-8f5d-4ceeef41b4a0","10/02/2025 12:00:55 PM","00:01:07","inbound",4,4,0,0
"e9ce799d-1dc2-419f-9c33-4cdae3926c47","10/02/2025 11:54:30 AM","00:02:04","outbound",1,0,1,0
"3428c086-1f9f-49d5-a7f7-57384b3159e4","10/02/2025 11:54:14 AM","00:00:03","outbound",1,0,1,0
"df103ab7-be04-4328-8bb8-def7ca09659f","10/02/2025 11:53:58 AM","00:00:46","outbound",1,0,1,0
"02129c0e-0a6e-490a-a628-b955f35bd4a1","10/02/2025 11:46:14 AM","00:01:18","inbound",3,3,0,0
"1a88310f-2777-4a2a-b317-d88e200b5147","10/02/2025 11:44:22 AM","00:00:08","outbound",1,0,1,0
"a443c2d5-f7db-4f55-b748-65f944e3cd6b","10/02/2025 11:42:20 AM","00:00:34","outbound",1,0,1,0
"f684725f-69c7-4a0f-8735-39bb7a07d62f","10/02/2025 11:40:07 AM","00:00:05","outbound",1,0,1,0
"b603bf4a-eff1-432f-a388-974201802b38","10/02/2025 11:36:33 AM","00:09:40","inbound",3,3,0,0
"49f53f9d-958c-4408-9e89-6b0ccdd55ad2","10/02/2025 11:29:42 AM","00:00:13","inbound",1,1,0,0
"21ded26b-fd4a-4812-9a39-5d85e1c583cc","10/02/2025 11:28:30 AM","00:00:12","outbound",1,0,1,0
"125754cd-cb98-47a2-ac76-9dccbe8c9e72","10/02/2025 11:28:09 AM","00:00:06","outbound",1,0,1,0
"e74298cf-0c38-46b7-b667-92f922a69103","10/02/2025 11:24:16 AM","00:00:31","inbound",1,1,0,0
"b6fbf645-ffc4-41e1-964a-65dff7e709ab","10/02/2025 11:19:15 AM","00:01:59","outbound",1,0,1,0
"4c94c26a-fc4a-4d41-8409-ebf052641cef","10/02/2025 11:19:06 AM","00:00:37","outbound",1,0,1,0
"bb4b2c3d-ce74-4144-8db2-5af27c0562db","10/02/2025 11:18:52 AM","00:00:49","outbound",1,0,1,0
"fa54aaa0-c265-4635-9a63-b8ae3848f0be","10/02/2025 11:08:10 AM","00:01:10","inbound",3,3,0,0
"8bea5138-b27a-4d67-b986-f83e01d5f15e","10/02/2025 11:02:47 AM","00:00:30","outbound",1,0,1,0
"bb083aeb-5167-47c1-bb77-a6f6d1d8edf2","10/02/2025 11:02:14 AM","00:00:02","outbound",1,0,1,0
"942ebce6-30a9-4316-90a4-74c5d43e2f6c","10/02/2025 11:01:14 AM","00:02:13","inbound",3,3,0,0
"22ef6bb1-d274-4b44-bdb7-b24c8c63897a","10/02/2025 11:00:04 AM","00:00:07","outbound",1,0,1,0
"9c1db911-a7ac-43e6-8810-8e08d62016ea","10/02/2025 10:58:41 AM","00:00:04","outbound",1,0,1,0
"ebbb1bbe-c94c-474b-b5f1-bcf6e022da6b","10/02/2025 10:54:22 AM","00:00:04","outbound",1,0,1,0
"60b1eefb-f4ef-4033-9ab8-eeaa3349cc2d","10/02/2025 10:52:06 AM","00:00:11","outbound",1,0,1,0
"d2f65c70-4fea-4b6d-8691-32d8e989c543","10/02/2025 10:51:50 AM","00:00:56","inbound",2,2,0,0
